,Book,Smell_Word,Smell_Source,Quality,Odour_Carrier,Evoked_Odorant,Location,Perceiver,Time,Circumstances,Effect
6892,abc4181,inhaled,the heavy musk,,,like ambrosia,,,,,to make her eyes blur and her cheeks flush red
6893,abc4181,scent,its,,,,,,,,driving her thoughts into a depraved mire
6894,abc4181,stench,of Aphrodite ' s cum,incredible|mind - bending,,,,Athena|her,,,
6895,abc4182,scent,Females|their bodies,,,,,,,,
6896,abc4182,scent|scented|scented|scent|smell|scents,you|Mitsuhide|of hedony,scented|scented|mere agony,,,from Rhodes,,,,
6897,abc4182,smell|scents,They,fine,,,between your breasts,I,,,
6898,abc4183,smells,It,amazing,,,in here,,,,
6899,abc4184,sniff,various grasses,,,,,Artemis,,,
6900,abc4185,scent,petals|their,,,,,,,,
6901,abc4187,inhale|scent,of her arousal,,the air,,,,,,
6902,abc4187,aroma,of lemons|lust,,,,,,,,made his heart race and mouth water
6903,abc4189,smell|scent|smelling|smelling,of the shampoo|some,spicy|smelling|smelling,,,,Apollon|the younger man,,,
6904,abc4189,breath,the,warm,,,,,,,
6905,abc4189,smells,whatever,really good,,,,,,,
6906,abc4190,smell,of salt,,,,,,,,
6907,abc4192,smelled,fresh prey,,,,,she,,,
6908,abc4193,scent,of flowers,sweet,The air,,,,,,
6909,abc4193,smelling|smelling,moss|the wood,rich - smelling|smelling,,,,,,,made her want to curl up
6910,abc4193,smell,her,,,,,,,,
6911,abc4193,smelling,her,,,,,,,,inject more of this heavenly feeling inside her
6912,abc4193,smelling,Iris|musky cum,,,,,,,,
6913,abc4194,whiff,of apples,,,,about the place,,,,
6914,abc4194,scent,,,,,,The other heads,,,
6915,abc4194,inhaled|smelled,Regina,the same,,,,,,,
6916,abc4194,scent,Regina ' s,,,,' s house,she|she,,,
6917,abc4199,smell,her|dewy grass|lavender,,,a,,he,,,
6918,abc4200,stench,of his own sickness,,,,,him,,,
6919,abc4201,fragrant|fragrant,,fragrant|fragrant,,,,,,,
6920,abc4201,sniffed,,especially wicked,,,,,,,
6921,abc4201,smelling|scent,of several hundred roses,,,,about the desk,A blind pig|she,the previous morning,,
6922,abc4201,sniffed,a rose|it,,,,,,,,
6923,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume the Enforcer|Shampoo,slightly different,,,,,,,
6924,abc4201,Perfume|Perfume,Shampoo,,,,,,,,
6925,abc4201,Perfume|Perfume|Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
6926,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6927,abc4201,Perfume|Perfume|Perfume|Perfume,Perfume|Perfume|Perfume|Perfume,,,,,,,,
6928,abc4201,Perfume,Airen,,,,,,,,
6929,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
6930,abc4201,Perfume,,,,,,her,,,
6931,abc4201,Perfume,HIYAAA,,,,,,,,
6932,abc4201,Perfume|smell|scent,of horseradishes,too fast|distinctive,,,,she,,,
6933,abc4201,Perfume|smell|Perfume,air,advancing|funny,,,,,,,
6934,abc4201,Perfume,Nabiki,,,,The hallway,,,,
6935,abc4201,Perfume,,,,,,,,,a much distressed
6936,abc4201,Perfume|Perfume,a charging express Amazon,,,,,Ranma,,,
6937,abc4201,Perfume,Nabiki,,,,,,,,
6938,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
6939,abc4201,Perfume|Perfume,,,,,,,,,
6940,abc4201,Perfume|Perfume,,,,,the room,,,,
6941,abc4201,Perfume|Perfume,,,,,,,,,
6942,abc4201,Perfume|Perfume,,,,,the lockers,,,,
6943,abc4201,Perfume,Nabiki,,,,under the lockers,,,,
6944,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
6945,abc4201,Perfume,,,,,at the showers,,,,
6946,abc4201,Perfume,,,,,,Nabiki,,,
6947,abc4201,Perfume,,,,,,,,with cold water,
6948,abc4201,Perfume,Ukyo - san,,,,,,,,
6949,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
6950,abc4201,Perfume purred|Perfume,Nabiki,,,,,,,,
6951,abc4201,Perfume,cousin,,,,,,,,
6952,abc4201,Perfume,,,,,,Shampoo,,,
6953,abc4201,Perfume,Keiko,,,,,,,,
6954,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6955,abc4201,Perfume,chan,,,,,,,,
6956,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6957,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6958,abc4201,smelled|aroma,of fish sausages,horrid,,,all around,she|she,,,clear of the constricting silks
6959,abc4201,Perfume,,,,,,the Cat,,,
6960,abc4201,Perfume,Meorw,,,,,,,,
6961,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6962,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6963,abc4201,Perfume|Perfume,,,,,,,,,
6964,abc4201,Perfume,,,,,,her,,,
6965,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,when she ' s on a mission from an,
6966,abc4201,sniffed|Perfume,,,,,,,,,
6967,abc4201,Perfume,,,,,,she,,,
6968,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6969,abc4201,Perfume|Perfume,Perfume|Perfume|Tendo,,,,,,,,
6970,abc4201,Perfume,,,,,,she,,,beginning to feel depressed
6971,abc4201,Perfume|Perfume,,,,,,Perfume|Perfume ' s sensitive ears,,,
6972,abc4201,Perfume|Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,that made Perfume|Perfume ' s hackles arch|backing up in her cage
6973,abc4201,Perfume,powders,,,,,,,,held her breath to prevent being overcome
6974,abc4201,sniffed,,,the air,,,,,,
6975,abc4201,Perfume|Perfume,,,,,into our room,,,,
6976,abc4201,Perfume|Perfume,Perfume|Perfume|Shampoo|Shampoo,,,,,,,,
6977,abc4201,Perfume,chan,,,,,,,,
6978,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6979,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,at,,
6980,abc4201,Perfume|Perfume,,,,,,,,,
6981,abc4201,Perfume,Lon,,,,,,,,
6982,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,felt her heart leap into her mouth
6983,abc4201,Perfume,,,,,,,,,felt twin emotions war in her
6984,abc4201,Perfume|Perfume,,,,,,,,,
6985,abc4201,Perfume,Nabiki,,,,,,,,
6986,abc4201,Perfume|Perfume,,,,,,,,,
6987,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume,,,,,,,,
6988,abc4201,Perfume,,,,,within her cage,,,,
6989,abc4201,Perfume,Shampoo,,,,,She,,,felt a sort of relief
6990,abc4201,Perfume,,,,,behind the Gymnasium,,,,
6991,abc4201,Perfume|Perfume,the caged|caged Perfume|Perfume,caged|caged,,,,,,,
6992,abc4201,Perfume,,,,,,,,,the hammering of her heart
6993,abc4201,Perfume|Perfume,Ranma|Shampoo|Ukyo|Keiko|Perfume|Perfume,,,,,,,,
6994,abc4201,Perfume,,docile,,,,,for most of the day,,
6995,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
6996,abc4201,Perfume|Perfume,the girl,,,,,,,,
6997,abc4201,Perfume|Perfume,,,,,,,,when she was captured by,
6998,abc4201,Perfume|Perfume,,,,,,,,,
6999,abc4201,Perfume|Perfume,,,,,,,,,
7000,abc4201,Perfume,Ukyo,,,,,,,,
7001,abc4201,Perfume,Ukyo,,,,,,,,
7002,abc4201,Perfume,Ranma,,,,,,,,
7003,abc4201,Perfume,Nabiki|Shampoo,,,,,,,,
7004,abc4201,Perfume|Perfume,stuffed Panda|Nabiki,,,,,,,,
7005,abc4201,Perfume,Shampoo,,slight breeze,,,,,,
7006,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7007,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7008,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7009,abc4201,Perfume,Saotome,,,,,,,,
7010,abc4201,Perfume,,,,,,Cologne,,,
7011,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7012,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7013,abc4201,Perfume,Kuonji|Ukyo,,,,,,,,
7014,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7015,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7016,abc4201,Perfume|Perfume,,Perfume|Perfume,,,,,,,
7017,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume,,,,,,,,
7018,abc4201,sniffed|feminine|feminine,the,decidedly feminine|feminine,the air,,,,,,
7019,abc4201,Perfume,chan,,,,,,,,
7020,abc4201,reeked|perfume,of feminine juices,,,,,she,when she went to,,
7021,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7022,abc4201,Perfume,Ranma,,,,,,,,
7023,abc4201,smell,of newness,clean,The|The|in the air,,The|The place,,,,
7024,abc4201,Perfume,Cologne,,,,,,,,
7025,abc4201,Perfume,,,,,,,,,with a mixture of longing and apprehension|with even greater alarm
7026,abc4201,Perfume,Ukyo|Ukyo|Ranma,,,,,,,,
7027,abc4201,Perfume,Ranma,,,,,,,,
7028,abc4201,Perfume,Mousse,,,,,,,,
7029,abc4201,Perfume,,,,,,,,,make him leave her alone
7030,abc4201,Perfume|Perfume,Shampoo,,,,,Mousse,,,
7031,abc4201,Perfume,,weak,,,,,,,
7032,abc4201,Perfume,,,,,,Shampoo,,,
7033,abc4201,Perfume|Perfume,,,,,,,,,
7034,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7035,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7036,abc4201,Perfume,,,,,,she,,,
7037,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7038,abc4201,Perfume,,,,,towards the exit,he,,,
7039,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,across the room|in a corner,Mousse,,,
7040,abc4201,Perfume,Kuonji Ukyo,,,,,,,,
7041,abc4201,Perfume,,,,,,you,,,
7042,abc4201,Perfume,,,,,,you,,,
7043,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7044,abc4201,Perfume|Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
7045,abc4201,Perfume,,,,,,,,,that almost knocked both of them sprawling
7046,abc4201,Perfume|Perfume,,,,,,,,,
7047,abc4201,smell,of recent sex,musky,,,,,,,
7048,abc4201,smells|nose,it,,,like Salmon,,,,,
7049,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7050,abc4201,Perfume,Shampoo,,,,,,,,
7051,abc4201,Perfume,Shampoo,,,,,,,,able to come back home to bring shame upon our tribe
7052,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume,,,,,,,,
7053,abc4201,Perfume|Perfume,,,,,,,,,
7054,abc4201,Perfume|Perfume,,,,,,,,,
7055,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume,,,,,,,,
7056,abc4201,Perfume,the double - bladed,,,,,he,,,
7057,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume,,,,,,,,
7058,abc4201,Perfume,Shampoo,,,,,,,,
7059,abc4201,Perfume|Perfume,Perfume|Perfume,,,,across the yard,he,,,
7060,abc4201,Perfume|Perfume,,,,,,,,,
7061,abc4201,Perfume,,,,,,,,,numb shock rocket through her body
7062,abc4201,Perfume,,,,,,Shampoo,,,
7063,abc4201,Perfume,,,,,,him|he,,,
7064,abc4201,Perfume,,,,,,he|he,,,
7065,abc4201,Perfume|Perfume|Perfume|Perfume,,,air,,,her,,,
7066,abc4201,Perfume,,,,,,other,,,
7067,abc4201,Perfume|Perfume,,,,,,,,,
7068,abc4201,Perfume,,,,,,,,at,have terrible consequences for Ranma
7069,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,in uncontrollable laughter
7070,abc4201,Perfume|Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
7071,abc4201,Perfume,,,,,,,,,with an even more disconcerted Ukyo .
7072,abc4201,Perfume|Perfume|Perfume|Perfume,Perfume|Perfume,,,,in your restaurant,,,,
7073,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7074,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7075,abc4201,Perfume,Kuno Kodachi,,,,,,,,
7076,abc4201,Perfume|Perfume,,,,,,,,,
7077,abc4201,Perfume,,bad,,,,,,,
7078,abc4201,Perfume,,,,,,,,,before going into another frantic bout of trying to remain upright
7079,abc4201,Perfume|Perfume,,,,,,,,,
7080,abc4201,Perfume,,,,,,She,,,
7081,abc4201,Perfume|Perfume,,,,,,,,,
7082,abc4201,Perfume,,,,,,,,,that made her pulse quicken
7083,abc4201,Perfume,,,,,,,,,made her feel like a giddy teenager
7084,abc4201,Perfume,Ranma,,,,,,at,,that drew her attention back
7085,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7086,abc4201,Perfume,Mikado,,,,off the nearby wall,,,,
7087,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7088,abc4201,Perfume|Perfume,,,,,,,,,
7089,abc4201,Perfume|Perfume,,,,,,,,,
7090,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
7091,abc4201,Perfume|Perfume,,,,,,,,,
7092,abc4201,Perfume|Perfume,Skate|other Kuno,,,,,,,,
7093,abc4201,Perfume,,,,,,her,,,
7094,abc4201,Perfume,,,,,,,,,made her totally lose focus
7095,abc4201,Perfume,Jean Simmons|Jean Simmons,,,,,,,,
7096,abc4201,Perfume|Perfume,Ukyo|Perfume|Perfume,,,,,,,,
7097,abc4201,Perfume|Perfume,,,,like Shampoo and Perfume|Perfume,,,,,
7098,abc4201,Perfume,with a pail of water|Ukyo,,,,,,,,
7099,abc4201,Perfume,,,,,,,,whenever she gets wet,
7100,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7101,abc4201,Perfume|Perfume,,,,,,,,,
7102,abc4201,Perfume|Perfume,,,,,,,,,
7103,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7104,abc4201,Perfume,Nabiki,,,,,,,,
7105,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
7106,abc4201,Perfume|Perfume,,,,,,,,,
7107,abc4201,Perfume|Perfume|Perfume,,,,,,,,,Azusa went fish - eyed|she stared|in terror
7108,abc4201,Perfume,Azusa,,,,,,,,
7109,abc4201,Perfume|Perfume,Perfume|Perfume ' s,,,,,He,,,
7110,abc4201,Perfume|Perfume|Perfume|Perfume|Perfume|Perfume|Perfume|Perfume|Perfume,Perfume|Perfume|Perfume|Perfume|Perfume|Perfume|Airen,,,,,,,,
7111,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7112,abc4201,Perfume,Ukyo,,,,,,,,
7113,abc4201,Perfume,Shampoo,,,,,,,,
7114,abc4201,Perfume,,,,,,Amazons,,,
7115,abc4201,Perfume,,,,,,,,,caused her to whirl
7116,abc4201,Perfume|Perfume,,,,,,,,,
7117,abc4201,sniffed|fragrant|fragrant,you,fragrant|fragrant,,,,,,,
7118,abc4201,Perfume|Perfume,,,,,,,,,
7119,abc4201,Perfume|Perfume,,,,,,,,,
7120,abc4201,Perfume,,,,,,,,,that she had no chance to free herself or resist
7121,abc4201,Perfume,Nabiki,helpless,,,,,,,
7122,abc4201,Perfume|Perfume|Perfume,,,,,,,,,she almost bubbled with happiness
7123,abc4201,Perfume|Perfume,,,,,,,,,causing Perfume|Perfume to look at her with eyes nearly watering
7124,abc4201,Perfume,,,,,,,,,immediately halted her wobble
7125,abc4201,Perfume|Perfume,,,,,,,,,
7126,abc4201,Perfume|Perfume,Ukyo|Perfume|Perfume,,,,,,,,
7127,abc4201,Perfume,Ukyo,,,,,,,,
7128,abc4201,Perfume,her,,,,,,,,
7129,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7130,abc4201,Perfume,Nabiki,,,,,,,,
7131,abc4201,Perfume|Perfume,Ukyo|Perfume|Perfume,,,,,,,,
7132,abc4201,Perfume|Perfume,Perfume|Perfume|Ukyo,,,,,,,,
7133,abc4201,Perfume|Perfume,the lovely Perfume|Perfume,,,,,,,,
7134,abc4201,Perfume|Perfume,Perfume|Perfume,,,,elsewhere in the building,,,,
7135,abc4201,Perfume,,,,,,she,,,
7136,abc4201,Perfume,her Airen,,,,the dressing room,,,,
7137,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7138,abc4201,Perfume,rare black Ferret|muzzled Ferret,,,,,,,,
7139,abc4201,Perfume,Spatula girl,,,,,,,,
7140,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7141,abc4201,Perfume|Perfume,,Fair,,,,,,,
7142,abc4201,Perfume|Perfume,,,,,,,,,
7143,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7144,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
7145,abc4201,Perfume,those,,,,,,,,
7146,abc4201,Perfume|Perfume,Ukyo|Perfume|Perfume|Mikado,,,,,,,,
7147,abc4201,Perfume,,,,,,,,,in both shock and anger
7148,abc4201,Perfume,Ucchan,,,,,,,,in an attempt to intercept her beloved
7149,abc4201,Perfume,Azusa|Ukyo|Ukyo,,,,,,,,a shocked Ukyo|Ukyo
7150,abc4201,Perfume|Perfume|Perfume,Ucchan|Perfume|Perfume,,,,,,,,
7151,abc4201,Perfume|Perfume,Ukyo|Perfume|Perfume,,,,,,,,
7152,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,' s,,,drive her into a coma
7153,abc4201,Perfume|Perfume,Ucchan|Perfume|Perfume,,,,,,,,
7154,abc4201,Perfume,Mousse,,,,,,,,
7155,abc4201,Perfume|Perfume,Ucchan|Perfume|Perfume,,,,,,,,through the red haze of pain that dulled her senses
7156,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7157,abc4201,Perfume,,,,,,She,,,that helped her clear her mind and recover|a sudden jolt of anger
7158,abc4201,Perfume,Ucchan,,,,,,,,
7159,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
7160,abc4201,Perfume,,,,,,Mousse,,,kicked him into semi - consciousness
7161,abc4201,Perfume,Akane,,,,,,,,
7162,abc4201,Perfume,Ranma,,,,,,,,
7163,abc4201,smell,the Cha,,,,,Ukyo,,,
7164,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7165,abc4201,Perfume,,,,,,,,as Mikado ' s wind decreased,
7166,abc4201,Perfume,,such,,,,,,,that it was generating shock waves all through the arena
7167,abc4201,Perfume|Perfume|Perfume|Perfume,Perfume|Perfume|Perfume|Perfume,,,,,,,,
7168,abc4201,Perfume,,,The,,,,,,
7169,abc4201,Perfume,frozen,,,,,,,,that made her heart feel itself like an ice block
7170,abc4201,Perfume|Perfume,,naked,,,,,,,who gasped and started to seize up in paroxic spasms
7171,abc4201,Perfume,,,,,,,,,was going into shock
7172,abc4201,Perfume,,,,,,her,,,
7173,abc4201,Perfume,,,of the Jacuzzi,,,,,,
7174,abc4201,Perfume,,,,,,her,,,she felt slightly deflated
7175,abc4201,Perfume,Ucchan,,,,,,,,
7176,abc4201,Perfume,,,,,,,a few minutes early,,
7177,abc4201,Perfume|Perfume,Ukyo,,,,in Japan,,,,
7178,abc4201,perky|perky,Amazon,perky|perky,,,,,,,
7179,abc4201,Perfume,,,,,,to Ukyo ' s father,,,
7180,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7181,abc4201,Perfume|Perfume,Airen,,,,,,,,
7182,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7183,abc4201,Perfume|Perfume,Airen,,,,,,,,
7184,abc4201,Perfume|Perfume,,,,,,,,,
7185,abc4201,Perfume|Perfume,Airen,,,,,,,,
7186,abc4201,Perfume|Perfume,,,,,,,,,
7187,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,
7188,abc4201,Perfume|Perfume,Perfume|Perfume|the grass,,,,,,,,
7189,abc4201,Perfume,,,,,,,,,make mother happy
7190,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7191,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7192,abc4201,Perfume|Perfume,Shampoo|cousin,,,,,,,,
7193,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7194,abc4201,Perfume|Perfume,,weak,,,,,,,
7195,abc4201,Perfume,,,,like,,,,,
7196,abc4201,Perfume|Perfume,,,,,,,,,
7197,abc4201,Perfume|Perfume,,,,,,,,,
7198,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7199,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,very happy,,,,,,when I around you,
7200,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,I,,,
7201,abc4201,Perfume|Perfume,,,,,,,,on,
7202,abc4201,Perfume glom,,,,,,,,,
7203,abc4201,Perfume|Perfume,,,,,,,,,
7204,abc4201,Perfume,Ukyo,,,,,,,,
7205,abc4201,Perfume,,,,,,Mousse,,,
7206,abc4201,Perfume,Ukyo ' s Bakers peel|Mousse,,,,,,,,
7207,abc4201,Perfume|Perfume,Perfume|Perfume|cousin,,,,,,,,
7208,abc4201,Perfume,Xian,,,,,,,,
7209,abc4201,Perfume,Shampoo,,,,,,,,
7210,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume,,,,,,,,
7211,abc4201,Perfume,Lotion,,,,,,,,
7212,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume|cousin,,,,,,,,
7213,abc4201,Perfume,cousin|Shampoo,,,,,,,,
7214,abc4201,Perfume|Perfume,Saotome|Perfume|Perfume|Kuonji Ukyo,,,,,,,,
7215,abc4201,Perfume|Perfume,Coral Pink Lotus,,,,,,,,
7216,abc4201,Perfume|Perfume|Perfume,,,,,,,,,
7217,abc4201,Perfume,Bakusai,,,,,,,,
7218,abc4201,Perfume,Shampoo|Ryoga,,,,,,,,
7219,abc4201,Perfume,Shampoo,,,,,,,,
7220,abc4201,Perfume,,,,,,Mousse,,,
7221,abc4201,Perfume|Perfume,Perfume|Perfume|Shampoo|Ukyo|Ranma,,,,,,,,
7222,abc4201,Perfume|Perfume,,,,,,,,,
7223,abc4201,Perfume,Shampoo|Nabiki|Kuonji,,,,,,,,
7224,abc4201,Perfume|Perfume,,,,,,,,,that caused her to blush
7225,abc4201,Perfume|Perfume|murmured,,,,,,the|the Okonomiyaki|Okonomiyaki chef|chef,,,that caused the|the Okonomiyaki|Okonomiyaki chef|chef to wince
7226,abc4201,Perfume|Perfume,Perfume|Perfume,,,,the entrance to Ucchan ' s restaurant,,,,
7227,abc4201,Perfume|Perfume,the|bowls of ramen,,,,towards the kitchen,the customers,,,
7228,abc4201,Perfume|Perfume,,,,,,,,,
7229,abc4201,Perfume|Perfume,Airen|Perfume|Perfume,,,,,,,,
7230,abc4201,Perfume,Nabiki,,,,,,,,
7231,abc4201,Perfume|Perfume|Perfume,Perfume|Perfume,,,,,,,,had a sudden mischievous|that prompted her to
7232,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume,,,,,,,,
7233,abc4201,Perfume|Perfume,Ukyo|Perfume|Perfume,,,,,,,,
7234,abc4201,Perfume|Perfume,,,,,,,,,
7235,abc4201,Perfume,,,,,,,,,caused you to
7236,abc4201,Perfume|Perfume,Shampoo|Perfume|Perfume,,,,,,,,
7237,abc4201,Perfume,the Amazons,,,,,,,,
7238,abc4201,Perfume|Perfume,,,,,,,,,
7239,abc4201,Perfume,either Airen,,,,,,,,
7240,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,that would have melted butter
7241,abc4201,Perfume,,,on,,,my,,,
7242,abc4201,Perfume,,,The sea breeze,,,the|she,,,with a
7243,abc4201,Perfume,,,,,,she,,,' s blush
7244,abc4201,Perfume,,,,,,she,,,
7245,abc4201,Perfume,Ukyo,,,,,,,,
7246,abc4201,Perfume|Perfume|Perfume,,,,,,,,,made Perfume|Perfume almost believe
7247,abc4201,Perfume,,,,,on school grounds,,,,
7248,abc4201,Perfume|Perfume,,,,,,,,,
7249,abc4201,Perfume,,,,,,she,,,
7250,abc4201,Perfume,,,,,,Mousse,,,
7251,abc4201,Perfume,,,,,,,,,had to smile to
7252,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,
7253,abc4201,Perfume,,,,,,Mousse,,,
7254,abc4201,aroma,the|Sushi,,,,,,,,
7255,abc4201,Perfume,Ukyo,,,,,Nabiki,,,
7256,abc4201,Perfume|Perfume,Nabiki|Ukyo|Perfume|Perfume,,,,,,,,
7257,abc4201,Perfume,Nabiki ' s legs,,,,,,,,
7258,abc4201,Perfume,,,,,,,,,giving her feet and ankles a bath|bringing her attentions upward
7259,abc4201,Perfume|Perfume,Ukyo|Perfume|Perfume,,,,,,,,
7260,abc4201,Perfume,Nabiki|Ukyo,,,,,,,,
7261,abc4201,Perfume,Cousin ',,,,,,,,
7262,abc4201,Perfume,Ukyo,,,,,,,,
7263,abc4201,Perfume,,,,,,Nabiki|Nabiki,,,that caused Nabiki|Nabiki to gasp in astonishment
7264,abc4201,Perfume,His|he,,,the male version of Nabiki,,,,,
7265,abc4201,Perfume,Ukyo,,,,,,,,
7266,abc4201,Perfume,,,,,,,,,In
7267,abc4201,Perfume,,,,,,his,,,attempting to elicit a response
7268,abc4201,Perfume,body,,,,,she,,,
7269,abc4201,Perfume,,male,,Instant Nannichuan potion,,,,,
7270,abc4201,Perfume,,,,,,,,,could not help but wince and feel his cheeks burn with hot shame
7271,abc4201,Perfume|Perfume,,,,,,,,,
7272,abc4201,Perfume,the Amazon,,,,,her,,,
7273,abc4201,Perfume,cats,,,,,,,,
7274,abc4201,Perfume,,weak,,,,,,,
7275,abc4201,Perfume,',,,,,,,,
7276,abc4201,Perfume|Perfume,Perfume|Perfume,,,,,,,,stimulate the pleasure - centers|that they would experience an increasing desire to
