,Book,Smell_Word,Smell_Source,Quality,Odour_Carrier,Evoked_Odorant,Location,Perceiver,Time,Circumstances,Effect
3696,abc4213,scent|scent,of the cleaning supplies|of Hades ' cologne,citrus|strongest,,,here,,,,reminded me once again how happy I was to be home
3697,abc4213,scent,the|the,deliciously warm,the|the silk,,,,,,
3698,abc4213,smell|scent,of coffee|Hades ',signature spicy,,,,I,,,
3699,abc4213,scent,of him,,,,,I|me,,,
3700,abc4216,scent,of grapes,,,,,,,,
3701,abc4220,smell,of breakfast,,,,,his sense|him,,,
3702,abc4224,aroma,' s,particular,,,,,,,
3703,abc4224,smelling,Lance|him,,,,,The remaining harpies,,,
3704,abc4224,smell,You|you,,,like goats,,,,,
3705,abc4234,scent,Achilles|of ocean currents|of salt and sand,,,,,,,,warming me
3706,abc4234,scent|scent,Patroclus|salt|seaweed|that sweet musk,rich|iodine,,,,,,,
3707,abc4234,smell,of his skin,,,,,I,,when he was near,
3708,abc4234,scent|scent|smell,his|of|of him,iodine|sweet,,,,I|I|I,,,I|I was sure I had never been happier
3709,abc4237,smell,Harry,,,,,Eros,,,his heart is gone
3710,abc4240,sniffing,a copy of,,,,,,,,
3711,abc4249,smells,Eros,good enough,,,,,,,
3712,abc4257,scent|inhaled,,,' clothes|the fabric,,,He|he|he,,,
3713,abc4274,aroma,of the sea,,,,,,,,
3714,abc4285,scent,of her hair,wildflower,,,,,,,bringing him out of sleep with a jerk
3715,abc4294,sniff,,,,,,,,,Patroclus just about chokes on his own silent giggles
3716,abc4296,stench,of battle,,,,,,,,
3717,abc4297,smell,,stronger,,,,,,,
3718,abc4297,smell,of the oil|Diomedes,musky,,,,,,The heat of the Trojan night,to make the king lightheaded
3719,abc4297,smell,,blindingly strong,,,this close to,,,,Odysseus has to close his eyes for a moment to compose himself
3720,abc4298,smell,of food,mere,,,,,,,made Achilles ' stomach flip around within him
3721,abc4301,smell,of the sea,,,,,,,,
3722,abc4309,smell,She,near|flowery|feminine,,,,him|he,,,
3723,abc4316,scent,of him,clean,,,,Her,,,
3724,abc4317,smells,It,,,like coal dust|campfire smoke,,,,,
3725,abc4322,scented|scented,flowers|sunshine,bright scented|scented,,,,,,,
3726,abc4339,smells,Dionysus ' s breath|of|of fresh grapes,,,of|of,,,,,
3727,abc4343,smells,of|of the|the bar,familiar,,,of|of the|the,Orpheus,,,
3728,abc4343,scent|smell,of his skin,familiar|sweet|so different|metallic,,of the,,,,,
3729,abc4344,smell,of spices|the oils,sweet,,,,,,after bathing,never failed to calm Patroclus ' heart
3730,abc4346,smell,,awful,,,his area,,,,
3731,abc4347,smell,the ashes from Hector ' s,,,,,She|Priam|she,,,
3732,abc4358,smell,death,,,,,Ares,,,
3733,abc4358,smell,,,,,,he,,,
3734,abc4362,it|it|intoxicating|intoxicating,,intoxicating|intoxicating,,,,,,,
3735,abc4367,scent,of him,lovelier|so horribly attractive,,,,,,,
3736,abc4377,scent,of life,,,,within Achilles,,,,
3737,abc4378,smell,,human,,,,,,,
3738,abc4403,scent,of him,,,,,Patroclus|his lover,,,
3739,abc4411,fragrance,of his cologne,sweet|musky,,,,I,,,
3740,abc4423,smell,,,,,,he,,,
3741,abc4423,smell,Ishtar,,,,outside that bar,,,,
3742,abc4441,smell,of him,,,,,,,,
3743,abc4452,aromatic|aromatic,,aromatic|aromatic,,,,,,,
3744,abc4452,scent,the other god ' s|his,,,,,,,mixed,
3745,abc4454,smell,you,nice,,,,,,,on his way to being delirious
3746,abc4469,perfume,of her lust,heady|breathy,,,,he,,,
3747,abc4486,scent,of leather|of rich incense,gentle|faint,,,,She,,,
3748,abc4486,scent,,faint floral,,of,into the room,,,,
3749,abc4486,smell,of his Poppa,familiar,,,,him,,,
3750,abc4486,smell,of Ozone,faint floral,,,,,,,
3751,abc4486,smell,of burning masonry,,,,into the hall,,,,
3752,abc4486,smell,,faint,,,the|the house,he,,As Tony padded across the|the,
3753,abc4497,smelled,His|his feet|of,,,,,,,,
3754,abc4497,scent,of Breisis ' s dark hair,lavender,,,,,,,
3755,abc4497,smell|smell,of iron and copper|of him,,,,the base of our tent|the tent,,in the past decade,,
3756,abc4498,scent,,,,,,Theseus ' s,,,
3757,abc4498,stench,It,dizzying|overpowering musk,,,,him|he,,,
3758,abc4498,scent,It|of|of raw sweat,,,of|of|reminiscent of the furs,,,,dried and baked under a heavy sun,
3759,abc4498,scent,,,,,,he,,,as a maddening fever rose within him
3760,abc4498,Noises|scents,,,,,,him,,,in a dizzying orchestra of moans and whimpers and squelching
3761,abc4498,smell,,intoxicating,,,,,,,
3762,abc4498,aromas,of the Omega ' s sex,mingled,,,,Theseus ',,,
3763,abc4498,scent|whiff,,,,,,"the mass of writhing , slickened Omegas",,,
3764,abc4498,odour,of the bull ' s continuously oozing spunk,thick|acrid,,,,,,,
3765,abc4510,smell,of waffles|a champagne rose,,,,,He,,,
3766,abc4514,stench|stench,his,Such,,,,the other soldiers,,,that|they were so revolted by|and cries of pain that they dared not come near him
3767,abc4514,stench,,rising,,,,,,,Philoctetes from his own convulsions
3768,abc4519,smell,of sharp iron,,,,,,,,which was between Hyperion and Iapetus|bordering on uncomfortable
3769,abc4519,smelly|smelly,,smelly|smelly,,,,,,,
3770,abc4519,smell|scent,of blood,harsh,,,,,,,
3771,abc4519,stench,of burnt skin,,,,,,,in the heat,blasting Poseidon at full force
3772,abc4519,smell,of ozone,,,,,Poseidon,,,
3773,abc4530,scented,music,,,,,,,,
3774,abc4544,smell,of the storm,,,,,Patroclus,,,
3775,abc4545,perfume|scent,its|of her body,subtle underlying,,,,,,,
3776,abc4545,scent,of blossom,sugared,the air,,,,,,
3777,abc4545,scents,touches,,,,,Ares,,,
3778,abc4545,perfume,her,,,,,,,,lifted him briefly out of the growing pain of his bindings
3779,abc4545,scent,,,,,,He,,,
3780,abc4553,scent,Her,,,,,,,,
3781,abc4564,smells,you,,,,,he,,,
3782,abc4572,scent,Zephyrus|his,,,,,,,,
3783,abc4579,smell|smell,"of his own body and hair|the|the sweet|sweet , pomegranate juice",nauseating,,,,,,being scorched mixed in with the|the sweet|sweet,that had him gagging
3784,abc4593,smelling,Morbius,,,,,,,,
3785,abc4593,scent,of Apollo ' s sunshine and his grapes,,the air,,,He,,,felt some of his sadness leave him
3786,abc4593,scented|scented,oils,scented|scented,,,,,,,
3787,abc4593,scented|scented,,pleasantly scented|scented,,,,,,,
3788,abc4593,smell,the filth of Charon,raspy,,,,He,,,Jared went from sadness to blind anger in an instant
3789,abc4593,scent,of sex|of oil,,,,,He,,,
3790,abc4593,scented|scented,,scented|scented,,,,He,,,
3791,abc4595,smell,,,,,in the hallway,,,,
3792,abc4595,smelling,,,,like it,,Patroclus,,in the middle of a crowded event,
3793,abc4595,smells,The whole vehicle,,,like old running shoes,,Patroclus,,,
3794,abc4595,smells,Diomedes|Diomedes|it,weird,,,,,,,
3795,abc4595,whiff,of something clean,,,,,he|he,,,
3796,abc4595,smell,Achilles ' s,,,,,,,,
3797,abc4595,fragrance|scented|scented,his pine -|body wash,woodsy|scented|scented,,,,Patroclus,,,
3798,abc4595,breathe|scent,that,,,,,He,,,
3799,abc4595,smelled|it,Achilles,,,,,Patroclus|he,until this very moment,,strikes him like a punch to the gut
3800,abc4595,smell,Achilles ' s,,,,,him,,,
3801,abc4595,aroma,,fresh|inviting,,,,,,,
3802,abc4595,smell,,,,,,Patroclus|he,When,,
3803,abc4595,smells,Hector Priamides,,,like a summer breeze,,,,,
3804,abc4595,smells|sniffing,Hector Priamides|him,,,,,,,,
3805,abc4597,smell|scent,sweat|blood,strong|unfamiliar|distinctly masculine,,,,in|in Achilles|Achilles '|',,,that tingles in|in Achilles|Achilles '|' nose
3806,abc4597,scent,It|crinkle of pure - white curls,,,,,Achilles '|him|him,,,sending heat through Achilles ' whole body|has him|him reeling
3807,abc4597,scent,of Ares,overpowering|masculine,,,,,,,
3808,abc4599,smelling,of flowers,,,,,,,,
3809,abc4610,smell|perfume|perfume,him|the musk of his perfume|perfume|the clinical soap below|the sweat,,,,,He,,,
3810,abc4610,sniffing,me,,,,,,,,that consoled Zeus for the
3811,abc4610,smell,You,so good,,,,,,,
3812,abc4638,smell,the musk of his exertion,,,,,I,Tonight,mingling,
3813,abc4643,scent,of cinnamon,,the air,,,,,,
3814,abc4644,smelled|smelled,The Lethe|Hypnos,faintly,,like mist from a waterfall|of the blood from the Pool of Styx,,,,,
3815,abc4646,smell,They,,,like him|coconut soap|cologne,,,,,
3816,abc4647,smell,,,,,,Peleus,,,
3817,abc4663,smell,him,faintly,,,,I,,,
3818,abc4663,scent,him,,,,,,,,
3819,abc4663,smell,him,faintly,,,,I,,,
3820,abc4664,scent,of Narcissus flowers|rich damp earth|rain,intoxicating,,,,James ',,,
3821,abc4664,nostrils|scent,of Narcissus flowers,,A breeze,,,him|his,,,filling
3822,abc4665,perfume,of the moonflowers,delightful,,,,,,,
3823,abc4667,nuzzled|scent,it,,,,,He,,,
3824,abc4689,smelt|smell,Achilles|of blood and sweat,awful|strong,,,,Patroclus ',,,
3825,abc4689,smell,of sex,,,,,Achilles,,,
3826,abc4695,smelled,,,,like bourbon,,He,,,
3827,abc4695,inhaling|scent,her|honey|honey,sweet honey|honey,,,,,,,
3828,abc4698,fragrant|fragrant,oils,fragrant|fragrant,,,,,,,
3829,abc4698,smell|nostrils,of wine,sickly sweet,,,,her,,,making them
3830,abc4698,fragrance,the mixture|herb,potent,,,,,,,
3831,abc4698,scent|smelt,some mint tea|its,,,,,,,,
3832,abc4698,smell|scent,of her saffron musk,earthy|syrupy,,,,,,,
3833,abc4698,scent|scent,his|sandalwood myrrh|its,,,,,,,,never failing to pacify her
3834,abc4698,scent,little flowers,,,,,in Hades nostrils,,,
3835,abc4708,scent,of decay,same subtle,in the air,,,,,,
3836,abc4708,scent,,,,,,,,being held in Hades ' arms,"that its arrival is welcomed by Persephone , rather than shunned"
3837,abc4708,scent,,so much,,,,,,,
3838,abc4711,scent,of the sea,salty,the slight breeze,,,,,,
3839,abc4712,nose|scent,her|her,,,like the finest ambrosia,,he|his|him,,,
3840,abc4718,scented|scented,hair,storm|scented|scented,,,,,,,
3841,abc4722,smell,,metallic,,,,him,now,,
3842,abc4722,scent,,,,,,he,,,
3843,abc4724,inhaling|scent,of his beloved,comforting,,,,his senses,,,
3844,abc4726,smell,blood|its,,,,,,,,turning Helenus ' stomach
3845,abc4726,smell,,insufferable,,,,Helenus,,,
3846,abc4726,smell,,,,,,,,,For a moment|made him intensely sick
3847,abc4726,scent,his basil plants|their,,,,,Helenus,,,
3848,abc4730,sniff,,,,,,Leo|his,,,
3849,abc4731,fragrant|fragrant,Jerry|body,fragrant|fragrant,,,,,,,
3850,abc4734,smell,of turpentine,,the air,,,Patroclus|Patroclus,,,Patroclus|Patroclus thought he could lose himself in a daze
3851,abc4734,sniffing,at his boots,,,,,They,,,
3852,abc4734,smell,of garden herbs,,,,,,,,
3853,abc4734,scent,Achilles ',,,,,He,,,
3854,abc4734,sniffing,the puppy,,,,,,,,
3855,abc4734,scent,of him|the silkiness of his hair,,,,,he,,,
3856,abc4734,smell,the valley,,,,,He|him|he,during the winter,,
3857,abc4734,smells,,,,,all,He,,,
3858,abc4734,smell|scent,Achilles ',,,,,Patroclus|Patroclus|he,at this ungodly hour,,make Patroclus|Patroclus open his eyes
3859,abc4734,sniffing,,,,,,,,,trying to wake him up
3860,abc4734,aroma,Diomedes ' food package|of fish and spices and roast potatoes,,,,,He|his,,,
3861,abc4734,smell,of fresh bread|roasted meats|buttery white wine,,,,,,,,
3862,abc4734,smell,of the sugar,,,,,,,,woke him up
3863,abc4734,aroma,of hot foods,welcome,,,,He,,,would relax him
3864,abc4734,smell,of burnt tea,,,,,Patroclus,In the morning,,
3865,abc4734,smell|perfume,powder,heavy,,,,he,,,
3866,abc4734,scent,of him,,,,,,,,everything not to fall into him|to break apart
3867,abc4734,smell,wood and paper and dust,,,,,his|him,,,
3868,abc4734,smelling|scent,Achilles ' s,,on,,,he,For,,
3869,abc4734,smell,Glaucus,,,,,,,,
3870,abc4734,smell,them,,,,,I,,,
3871,abc4734,scent,his,,,,,Patroclus|he,,,
3872,abc4734,smell,the pipe tobacco,,,,,Patroclus|he,,,
3873,abc4734,scent,of him,,,,,,,,
3874,abc4739,smell,of life,,,,,He,,,
3875,abc4750,smelling|scented|scented,Hades|oils|decay,scented|scented,,,,,,,
3876,abc4753,stench,of blood,,,of death that,,him,,,
3877,abc4762,smells,cardboard|of life and decay,unpleasant,,,,,,,
3878,abc4770,smell,of burning incense,,,,,Patroclus,,,
3879,abc4770,smell|perfumed|perfumed,of the|oils he,perfumed|perfumed,,,,,,,was starting to suffocate him
3880,abc4770,scent,of the oil,nutty,,,,his,,,
3881,abc4770,smelled,the stuff|he,too much,,like a flower,,Briseis|he,,before a visit with,self - conscious
3882,abc4770,scent,it,herbal,,,,Patroclus|his,,,
3883,abc4770,scent,of him,,,,,,,,
3884,abc4770,scent,of Macarius|his,newborn,,,,He,,,
3885,abc4770,smell,incense,,,,,Patroclus,,,it brought him back
3886,abc4771,smell,him|him,,,,,you,,,
3887,abc4771,scent,,,,,,You,,,
3888,abc4772,smell,,,,,,Ray,,,
3889,abc4781,smelled,her hair,,,like roses and vanilla,,,,,
3890,abc4781,smell,John Winchester,,,like a distillery,,,For once in his,,
3891,abc4781,smell,burning beef,,,,somewhere in the house,,,,
3892,abc4804,scents|smell,,,,,along the streets|the southern gate in the citadel wall,Zeus|he,,,
3893,abc4804,smelling|smelling|gilded|gilded,of Olympos,sweet|smelling|smelling|gilded|gilded,air,,,,,,
3894,abc4810,smell,of pomegranates,ripe,,,,,that day,,
3895,abc4813,smelled,his armpit,,,,,,,,
3896,abc4814,scent,her,,,,,,,,
3897,abc4814,scent|smell,her,favorite,,,,,,,
3898,abc4814,smell,salt|grease|fish,glorious,,,,Arthur|him,earlier,,
3899,abc4814,smell,of roasting grain,,,,,him|him,,,crowded him|him and he pulled
3900,abc4814,scent,of salt spray,faint,,,,,,,his throat growing tight at the memories
3901,abc4814,scent,of overladen roses|roast grain,,,,,your,,,
3902,abc4814,smell,,,,,,you,,,
3903,abc4815,fragrant|fragrant,,fragrant|fragrant,,,,,,,
3904,abc4824,putrid|putrid,his|seed,putrid|putrid,,,,,,,
3905,abc4824,scents,of battle,metallic|sour|churning,,,,Hades,,,it sent a wild chill down his back
3906,abc4824,scent,The Fate|s,,,,,Hades|Clotho,,,
3907,abc4824,stench,them,,,,,Hades,,,
3908,abc4824,scent,his,,,,,,,,
3909,abc4824,sniffed,the|it,,,,,,,,
3910,abc4824,smell,,,,like sulfur,,Hades ',,,
3911,abc4824,whiff,of trouble,,,,,Hades,,,
3912,abc4824,smell,,,,,,,,,longer upset him
3913,abc4824,odor|scents,of Cronus ' Purpose|of war,pungent|horrendous metallic|foul,,,,,Moments,,
3914,abc4824,scent,,rancid|cooked,,,,,,,
3915,abc4832,smelling|smelling,some|wine,terrible smelling|smelling,,,,,,,
3916,abc4832,smell,wine,,,,,Achilles,,,
3917,abc4842,fragrance,her,soft|floral,,,,,,,
3918,abc4855,scent,of grass|owls,fresh,the breeze,,,,,,
3919,abc4859,sniff|scent,her,,the air,,,him,,,
3920,abc4859,sniff,it,,,,,,,,
3921,abc4859,whiff|aroma|perfume|perfume,the girl|her,gentle feminine|sweet|sweet,,like a sweet|sweet perfume|perfume|like honey,,His|he|to his,,,
3922,abc4859,scent,of the boy,strange,,,,she,,,
3923,abc4859,nostrils|perfume,of a warm and feminine body,soft,,,,his,,,
3924,abc4859,smelly|smelly|smelling cologne|smell,Gi,same smelly|smelly|the most awful|manly,,,,he,,,
3925,abc4859,smell,mischief,,,,,I,,,
3926,abc4859,whiff,of Joker Gas,,,,,,,while he was on,
3927,abc4859,Perfume,,,,,,him,,,
3928,abc4859,Perfume|Perfume|Perfume,,,,,,,,,
3929,abc4859,Perfume|Perfume,Perfume|Perfume,,,,,,,,
3930,abc4859,Perfume|Perfume,,,,,,,,,
3931,abc4859,Perfume,,,,,,,,,causing Ranma to stiffen
3932,abc4859,Perfume,girl,,,,in the hallways,,,,
3933,abc4859,Perfume,,,,,,,,,that intrigued him
3934,abc4859,Perfume|Perfume,,,,,,he|he,,,
3935,abc4859,scent,its,narcotic,,,,him,,,
3936,abc4859,Smells,,good,,,from outside,he,,,
3937,abc4859,Perfume|Perfume,the girl|Perfume|Perfume,,,,,He,,,
3938,abc4859,Perfume|Perfume,Perfume|Perfume - san,,,,,,,,
3939,abc4859,Perfume|Perfume|Perfume,san,,,,,,,while the fiancee brigade moved past,
3940,abc4859,Perfume|Perfume,Perfume|Perfume|Kaori,,,,,,,,
3941,abc4859,Perfume,Shampoo,,,,,,,,
3942,abc4860,stench,your,fetid,,,,,,,
3943,abc4870,smelling|smelling,'|furs,campfire - smelling|smelling,,,,,,,
3944,abc4881,smell,of mildew and old paper,,through the air,,the facility,,,,
3945,abc4881,nostrils|scent,,pleasant,,,,his|he,,,
3946,abc4881,scents,of the pink roses|blue larkspurs,,,,,his,,,
3947,abc4894,smelling|smelling,Eros|lump,warm|slightly strange - smelling|smelling,,,,,,,that begins to stir from
3948,abc4894,scent,of her,clean,,,,He,for,,
3949,abc4907,scents,of jasmine and roses,,,,,,,,
3950,abc4913,scent,his,sweet,,,,,,,
3951,abc4916,smells,Achilles ' frat house|of,strongly|disgustingly,,,,,,,
3952,abc4916,smell,Axe,,,,,,,,giving him a headache
3953,abc4919,smell,of something burning,,,,,,,,that woke Bucky .
3954,abc4919,perfume|scent,Pepper Potts|Her|her,nice|natural|so,,,,he,,,
3955,abc4919,scent|perfume|perfume,her perfume|perfume,sweet,,,,,,,that always identified Pepper to him
3956,abc4924,smelled,of magic|of Crowley,,,of,,,,,
3957,abc4924,smell,,,,,,I|I,,,
3958,abc4927,smell,,,,,,you,,,
3959,abc4932,it|smell,,rotten,,,,him,,,keeping him bitter and angry
3960,abc4944,smelt,Apollo,damn near irresistible,,,,,,when he wasn ' t in heat,
3961,abc4944,smelled,Ares,,,like alpha,,,,,
3962,abc4944,smelt|sniffed,it,,the air,,,,,,
3963,abc4944,nosing,,,,,,,,,sending shivers down his spine
3964,abc4948,smell,,distinctly Achilles ',,,,He,,,
3965,abc4948,fragrant|fragrant|fragrant|smell|scent,Pomegranate|sandalwood|oil|oil,fragrant|fragrant|fragrant|strong|natural,,,,Patroclus|Achilles|his,every night,when he rubbed the fragrant|fragrant|fragrant oil|oil into his ankles,
3966,abc4958,scent,of wine and blood,,in the air,,,Apollo,,mingled with raw and cooked,
3967,abc4958,scent,of pine and olive trees|the ocean|ambrosia,sweeter,,,,To Apollo,,,
3968,abc4958,scent,of sex,unmistakable,,,,,,,
3969,abc4974,stench,sweat,,A sea breeze,,,him,periodically,,
3970,abc4975,smell,,,,,,him,just,,
3971,abc4975,sniffing,a glass of red wine|it,,,,,,,,
3972,abc4975,smelled,Something,funny,,,,to Zagreus .,,,
3973,abc4975,scent,of his little brother ' s soul,unique,,,,He,,,
3974,abc4975,smell,,,The air|the wind,,,him|he,,,
3975,abc4979,smelled,The house,sickly sweet,,of everything he disliked,in Paris,Hector,,,
3976,abc4981,smell,Aziraphale|Vice,very differently,,,,,,when,
3977,abc4981,scent,,similar,,,,Aziraphale|he,,,
3978,abc4981,smell,of the soil and plants,,,,,him|him,,,remind him|him of his heart ' s desire
3979,abc4995,smell,Camp|his heritage,,,,,monsters|gods,,,
3980,abc4996,smelled,wine,,,,,you,,,
3981,abc4996,smell,,,,,,Sirius|the thirteen followers|him|he|him,,,
3982,abc4996,smell,,stronger,,,,Sirius,,,
3983,abc4997,reeking,of blood,,,,,,,,
3984,abc4997,stench,of burnt blood,,,,,him|him,,,made him|him gag a little .
3985,abc4997,scenting|scenting,saltwater,scenting|scenting,,,,Patroclus,,,
3986,abc4997,smell,of food|the laughter,,,,,Achilles,,,
3987,abc4997,reeked,he|of sweat,,,,,Achilles,,,
3988,abc4997,scent,of iron,heavier,,,,,,,
3989,abc4997,smelled,the meat,too wonderful,,,,,,,for his grumbling stomach to ignore
3990,abc4997,smelling,of blood and guts|Patroclus,,,,,him|him,,,
3991,abc4997,reeking,of Death,,,,,him,,,
3992,abc4997,scent,of blood and scorched earth,faint lingering,,,,Patroclus|he,,,
3993,abc4997,Smells,,good,,,,he,,,
3994,abc4997,scent,his|rosemary|sage,familiar,,,,,,,
3995,abc4997,smell,Alex,,,,,,,when he carried,
3996,abc4997,smelling,of herbs,,a cloth,,,he|Machon|to his,,,
3997,abc4997,smell|smelling,of food,rich|hearty,,,,him,sometime later,,
3998,abc4997,scent,of blood,,,,,,,,had him gagging
3999,abc4997,reeking,Crimson|of decay,,,,,him,,,
4000,abc4997,scent,of death,,,,,,,,
4001,abc4997,scent,of blood and sex,heavy,in the air,,,Achilles,,,
4002,abc5011,scent|intoxicating,his,,,,,his,,,
4003,abc5011,smelled,It,,,like food and alcohol,,,,,
4004,abc5011,scent,of him,,,,,he,,,
4005,abc5011,scent,his,,,,,he,,,
4006,abc5011,scent,body|his,,,,,he,,,
4007,abc5012,scent,of lavender,,,,,to her,,,
4008,abc5013,smelled,him,,,,,He,,,
4009,abc5013,smelled,of Moros,,,,my apartment,I,,,
4010,abc5013,scent,my,,,,,,,,
4011,abc5014,smell|scent,of sex,,,,from within,she,,,
4012,abc5015,smell,of Percy,,on,,,,,,
4013,abc5016,fragrant|fragrant,with olive oil,fragrant|fragrant,,,,,,,
4014,abc5022,scent,Dionysus,intoxicating|even more,,,,,,,
4015,abc5026,smell,him,,,,,,,,
4016,abc5032,scent,of flowers|notes of honey,sweet,,,,,,,
4017,abc5040,smell,of burnt incense,,,,,,,,
4018,abc5044,smell|scent,him|his|clove,heady mixture|masculine|masculine,,of cinnamon|the masculine|masculine tinge of sweat,,Artemis,,,
4019,abc5045,whiff,of this gorgeous girl,,,,,he,,,
4020,abc5046,scent,of immobility,,it,,,,,,
4021,abc5050,smell,of piss,acrid,,,,his,,,
4022,abc5051,smell,,,,,,him|him,,,made him|him nauseous
4023,abc5052,aroma,the food,familiar,,,,Achilles,,,
4024,abc5052,smell,of the meat cooking,,into the air,,over the fire,him,,,
4025,abc5052,smell|perfume,of the flowering trees|sweet grass,,the cool air,,,,,,
4026,abc5052,smell|nose,of the metal,,,,,his,,,made him try to bring his arms up
4027,abc5055,smelling|smelling|perfumed|perfumed,oils|oils,smelling|smelling|perfumed|perfumed,oils|oils,,,,In the summer,,
4028,abc5055,smells,of|of sheep|the sweat of the hunt,,,of|of,,,,,
4029,abc5055,perfumed|perfumed|scent,bedsheets|bedsheets|of clean linen,perfumed|perfumed,bedsheets|bedsheets,,,Ganymede,,,
4030,abc5059,perfume,gallons,,,,,,,,
4031,abc5059,smells,of the Trojan victory feast,,,,,,,,
4032,abc5059,smelled,Joseph,good,,,,him|him,,,make him|him want to shove his nose into the crook of Joseph ' s neck
4033,abc5059,smelled,the sleep - rumpled sheets,,,like flowers and him,,,,,
4034,abc5059,smell,of the wildflowers,,,,in the fields,He,,,
4035,abc5059,smell|smell,of beast,,,,,he,,,
4036,abc5064,smell,dirt,,,,,,,,
4037,abc5064,smell,anything burnt,,,,,He|he,,,his split - second moment of panic
4038,abc5064,smell,lamb stew,,,,,Patroclus|he|he,,,
